batch_id,run_id,condition,outer_fold,seed,initialization_seed,shared_initialization_sha256,paired_plan_sha256,epoch,epoch_1based,logical_microbatches,successful_optimizer_steps_total,mean_loss,mean_partial_bce,mean_partial_dice_fp32,labelled_voxels_seen,foreground_voxels_seen,zero_label_microbatches,foreground_centered,background_centered,uniform_crop,amp_overflow_events,amp_retry_attempts,amp_scale_min,amp_scale_max,amp_scale_end,mean_preclip_grad_norm,max_preclip_grad_norm,learning_rate_end,epoch_seconds,peak_allocated_gb,peak_reserved_gb
fold1_seed43,cova3d_c50_coh_fold1_seed43,C50_COH,1,43,1250903718,f75d6b13f73b49d413daa2049704ea388ba74bb57a35bf21e2fad9f1321cee0d,81ad9cc21bb11722a79de989d03a23f2b16c7c81760dce22d71f4a5d47a396c9,0,1,120,60,1.7489038000504176,1.2861768510192633,0.46272695660591123,8234,4213,0,52,37,31,1,1,2048.0,4096.0,2048.0,58.418531290690105,134.79550170898438,0.00017999999999999998,22.912006804001066,1.6301603317260742,1.662109375
fold1_seed43,cova3d_c50_coh_fold1_seed43,C50_COH,1,43,1250903718,f75d6b13f73b49d413daa2049704ea388ba74bb57a35bf21e2fad9f1321cee0d,81ad9cc21bb11722a79de989d03a23f2b16c7c81760dce22d71f4a5d47a396c9,1,2,120,120,0.9823798290143411,0.6250607401598245,0.3573190912604332,7995,4035,0,54,32,34,0,0,2048.0,2048.0,2048.0,19.791788196563722,101.62470245361328,0.0002999445918673937,22.7191727419995,1.6301603317260742,1.662109375
fold1_seed43,cova3d_c50_coh_fold1_seed43,C50_COH,1,43,1250903718,f75d6b13f73b49d413daa2049704ea388ba74bb57a35bf21e2fad9f1321cee0d,81ad9cc21bb11722a79de989d03a23f2b16c7c81760dce22d71f4a5d47a396c9,2,3,120,180,0.6865503983067659,0.3748917467785456,0.31165865461031594,7850,3889,0,59,28,33,0,0,2048.0,2048.0,2048.0,9.120587054888407,28.142005920410156,0.0002991142965839822,22.91644623600041,1.6301603317260742,1.662109375
fold1_seed43,cova3d_c50_coh_fold1_seed43,C50_COH,1,43,1250903718,f75d6b13f73b49d413daa2049704ea388ba74bb57a35bf21e2fad9f1321cee0d,81ad9cc21bb11722a79de989d03a23f2b16c7c81760dce22d71f4a5d47a396c9,3,4,120,240,0.47054917945254904,0.26979624975744326,0.20075292934974034,8360,4323,2,62,22,36,0,0,2048.0,2048.0,2048.0,7.259125078717868,23.296846389770508,0.0002972930965702204,23.02775094199933,1.6301603317260742,1.662109375
fold1_seed43,cova3d_c50_coh_fold1_seed43,C50_COH,1,43,1250903718,f75d6b13f73b49d413daa2049704ea388ba74bb57a35bf21e2fad9f1321cee0d,81ad9cc21bb11722a79de989d03a23f2b16c7c81760dce22d71f4a5d47a396c9,4,5,120,300,0.4225180646374506,0.2231456752797584,0.19937238842248917,8367,4475,3,60,23,37,0,0,2048.0,2048.0,2048.0,7.344006445010503,27.64093589782715,0.0002944932171711482,23.143705508000494,1.6301603317260742,1.662109375
fold1_seed43,cova3d_c50_coh_fold1_seed43,C50_COH,1,43,1250903718,f75d6b13f73b49d413daa2049704ea388ba74bb57a35bf21e2fad9f1321cee0d,81ad9cc21bb11722a79de989d03a23f2b16c7c81760dce22d71f4a5d47a396c9,5,6,120,360,0.3302323106218561,0.17707920314157188,0.15315310806035995,8465,4464,0,61,35,24,0,0,2048.0,2048.0,2048.0,5.954276659091314,16.59657096862793,0.000290733453407337,23.287918190999335,1.6301603317260742,1.662109375
fold1_seed43,cova3d_c50_coh_fold1_seed43,C50_COH,1,43,1250903718,f75d6b13f73b49d413daa2049704ea388ba74bb57a35bf21e2fad9f1321cee0d,81ad9cc21bb11722a79de989d03a23f2b16c7c81760dce22d71f4a5d47a396c9,6,7,120,420,0.3183850528484527,0.15116923384158934,0.16721581717332204,8173,4263,1,62,31,27,0,0,2048.0,2048.0,2048.0,5.981411887208621,31.240530014038086,0.0002860390438077423,23.40935858299963,1.6301603317260742,1.662109375
fold1_seed43,cova3d_c50_coh_fold1_seed43,C50_COH,1,43,1250903718,f75d6b13f73b49d413daa2049704ea388ba74bb57a35bf21e2fad9f1321cee0d,81ad9cc21bb11722a79de989d03a23f2b16c7c81760dce22d71f4a5d47a396c9,7,8,120,480,0.33129940038003647,0.15883597617503256,0.17246342450380325,8185,4178,0,51,29,40,0,0,2048.0,2048.0,2048.0,7.468201645215353,46.83976745605469,0.00028044150098859483,23.487672465000287,1.6301603317260742,1.662109375
fold1_seed43,cova3d_c50_coh_fold1_seed43,C50_COH,1,43,1250903718,f75d6b13f73b49d413daa2049704ea388ba74bb57a35bf21e2fad9f1321cee0d,81ad9cc21bb11722a79de989d03a23f2b16c7c81760dce22d71f4a5d47a396c9,8,9,120,540,0.24448427373796838,0.10684434727233275,0.13763992538054784,8253,4109,0,60,33,27,0,0,2048.0,2048.0,2048.0,5.499960553646088,22.211294174194336,0.0002739784001156218,23.546815366000374,1.6301603317260742,1.662109375
fold1_seed43,cova3d_c50_coh_fold1_seed43,C50_COH,1,43,1250903718,f75d6b13f73b49d413daa2049704ea388ba74bb57a35bf21e2fad9f1321cee0d,81ad9cc21bb11722a79de989d03a23f2b16c7c81760dce22d71f4a5d47a396c9,9,10,120,600,0.2765016239510126,0.13500605326555035,0.14149557302395502,8209,4260,0,51,37,32,0,0,2048.0,2048.0,2048.0,7.688063171009222,37.312923431396484,0.0002666931266696063,23.607050390999575,1.6301603317260742,1.662109375
