batch_id,run_id,condition,outer_fold,seed,initialization_seed,shared_initialization_sha256,paired_plan_sha256,epoch,epoch_1based,logical_microbatches,successful_optimizer_steps_total,mean_loss,mean_partial_bce,mean_partial_dice_fp32,labelled_voxels_seen,foreground_voxels_seen,zero_label_microbatches,foreground_centered,background_centered,uniform_crop,amp_overflow_events,amp_retry_attempts,amp_scale_min,amp_scale_max,amp_scale_end,mean_preclip_grad_norm,max_preclip_grad_norm,learning_rate_end,epoch_seconds,peak_allocated_gb,peak_reserved_gb
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,0,1,120,60,1.5378641781639695,1.076477663445045,0.4613865092396736,8078,4057,0,55,38,27,3,3,512.0,4096.0,512.0,71.24219171206157,416.7410888671875,0.00017999999999999998,24.446179679999887,2.1207618713378906,2.140625
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,1,2,120,120,0.9180128098853554,0.5833846892195652,0.3346281225482623,8044,4109,3,58,37,25,0,0,512.0,512.0,512.0,25.336278170502435,83.30622863769531,0.0002999445918673937,23.574937335000186,2.1207618713378906,2.140625
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,2,3,120,180,0.7561056999838911,0.4542075091449078,0.3018981878956159,8437,4381,2,60,29,31,0,0,512.0,512.0,512.0,13.8900403936704,70.38517761230469,0.0002991142965839822,23.97537833699994,2.1207618713378906,2.140625
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,3,4,120,240,0.5987475280734846,0.33039280920953995,0.2683547188838323,8778,4485,2,61,23,36,0,0,512.0,512.0,512.0,8.312512656052908,24.353649139404297,0.0002972930965702204,24.25009796900008,2.1207618713378906,2.140625
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,4,5,120,300,0.510744722686862,0.23998510320256325,0.2707596187790235,8287,4255,2,54,35,31,0,0,512.0,512.0,512.0,7.551327694455782,27.23801040649414,0.0002944932171711482,24.29436547399996,2.1207618713378906,2.140625
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,5,6,120,360,0.3749656696307435,0.19330785844439713,0.1816578095157941,8391,4351,2,63,27,30,0,0,512.0,512.0,512.0,6.35747584377726,25.28070640563965,0.000290733453407337,24.034803246000138,2.1207618713378906,2.140625
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,6,7,120,420,0.4051829172503024,0.17759677154430922,0.22758614520231882,8105,4293,2,46,39,35,0,0,512.0,512.0,512.0,6.366900505622228,17.137462615966797,0.0002860390438077423,24.063694106000185,2.1207618713378906,2.140625
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,7,8,120,480,0.3329363910965342,0.14796972528936733,0.18496666649977367,8162,4117,2,62,36,22,0,0,512.0,512.0,512.0,6.24608342833817,21.13258934020996,0.00028044150098859483,24.050908332000063,2.1207618713378906,2.140625
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,8,9,120,540,0.3480835267106926,0.14167554671216795,0.20640798111756642,8205,4132,1,57,32,31,0,0,512.0,512.0,512.0,6.495536081244548,26.627050399780273,0.0002739784001156218,23.997759796000082,2.1207618713378906,2.140625
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,9,10,120,600,0.23516681936210043,0.10019488921678033,0.13497192958990734,8651,4506,1,67,23,30,0,0,512.0,512.0,512.0,4.228497249384721,17.39988136291504,0.0002666931266696063,23.89825638299999,2.1207618713378906,2.140625
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,10,11,120,660,0.35798916141000775,0.13468539181051115,0.22330376803874968,8671,4477,3,56,36,28,0,0,512.0,512.0,512.0,5.6586707048118114,27.084732055664062,0.0002586345852084849,23.952850764999994,2.1207618713378906,2.140625
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,11,12,120,720,0.24311043213511,0.08751919380820397,0.1555912380417188,8036,3947,2,61,29,30,0,0,512.0,512.0,512.0,4.953990827446008,15.456875801086426,0.0002498568710810032,23.916424609999922,2.1207618713378906,2.140625
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,12,13,120,780,0.22289437039656493,0.07473286382222227,0.14816150516271592,8822,4631,4,60,24,36,0,0,512.0,512.0,512.0,4.633010251820087,15.88696575164795,0.0002404189072956492,23.904308940999726,2.1207618713378906,2.140625
fold2_seed43,cova3d_c50_coh_fold2_seed43,C50_COH,2,43,2566699473,2833beb246c110df1399ce4e8e829b50cdcd77e817b1ba03e60c4ef864ae4b3e,3fe847a8cc092a34110933bc8917ad3184bb0dc0690dd584d58dbd2562bffe68,13,14,120,840,0.25826242001068694,0.08939979641180651,0.16886262446641923,8476,4386,0,55,28,37,0,0,512.0,512.0,512.0,5.411617656890303,33.19565963745117,0.00023038404898248976,23.954910584000118,2.1207618713378906,2.140625
