batch_id,run_id,condition,outer_fold,seed,initialization_seed,shared_initialization_sha256,paired_plan_sha256,epoch,epoch_1based,logical_microbatches,successful_optimizer_steps_total,mean_loss,mean_partial_bce,mean_partial_dice_fp32,labelled_voxels_seen,foreground_voxels_seen,zero_label_microbatches,foreground_centered,background_centered,uniform_crop,amp_overflow_events,amp_retry_attempts,amp_scale_min,amp_scale_max,amp_scale_end,mean_preclip_grad_norm,max_preclip_grad_norm,learning_rate_end,epoch_seconds,peak_allocated_gb,peak_reserved_gb
fold2_seed29,cova3d_c50_coh_fold2_seed29,C50_COH,2,29,2393148140,66debcb96516daec0fcb35bc1b8f437440b8d8ccfe3f1f8a21ab8ac53167bc2e,b88eaa2f52c0d52b0218d4deb251d418a76fcd733a95ce69eec3da1ac08896b6,0,1,120,60,3.1747629726926485,2.457631342827032,0.7171316191554069,8880,4702,1,60,31,29,2,2,1024.0,4096.0,1024.0,93.2512393951416,352.2578125,0.00017999999999999998,26.20569328900001,1.3336772918701172,1.361328125
fold2_seed29,cova3d_c50_coh_fold2_seed29,C50_COH,2,29,2393148140,66debcb96516daec0fcb35bc1b8f437440b8d8ccfe3f1f8a21ab8ac53167bc2e,b88eaa2f52c0d52b0218d4deb251d418a76fcd733a95ce69eec3da1ac08896b6,1,2,120,120,1.0551836538579664,0.722534595897984,0.3326490590969721,8644,4549,3,60,33,27,0,0,1024.0,1024.0,1024.0,28.166314697265626,152.20533752441406,0.0002999445918673937,23.719074958999954,1.3336772918701172,1.361328125
fold2_seed29,cova3d_c50_coh_fold2_seed29,C50_COH,2,29,2393148140,66debcb96516daec0fcb35bc1b8f437440b8d8ccfe3f1f8a21ab8ac53167bc2e,b88eaa2f52c0d52b0218d4deb251d418a76fcd733a95ce69eec3da1ac08896b6,2,3,120,180,0.752332661296532,0.41959721433766695,0.33273544708887737,8073,4125,1,59,30,31,0,0,1024.0,1024.0,1024.0,12.789143959681192,54.19929504394531,0.0002991142965839822,24.323202100000003,1.3336772918701172,1.361328125
fold2_seed29,cova3d_c50_coh_fold2_seed29,C50_COH,2,29,2393148140,66debcb96516daec0fcb35bc1b8f437440b8d8ccfe3f1f8a21ab8ac53167bc2e,b88eaa2f52c0d52b0218d4deb251d418a76fcd733a95ce69eec3da1ac08896b6,3,4,120,240,0.6086037654259902,0.35778583624924065,0.25081792920827867,8920,4597,2,58,31,31,0,0,1024.0,1024.0,1024.0,8.805765600378315,37.90101623535156,0.0002972930965702204,25.05579457400006,1.3336772918701172,1.361328125
fold2_seed29,cova3d_c50_coh_fold2_seed29,C50_COH,2,29,2393148140,66debcb96516daec0fcb35bc1b8f437440b8d8ccfe3f1f8a21ab8ac53167bc2e,b88eaa2f52c0d52b0218d4deb251d418a76fcd733a95ce69eec3da1ac08896b6,4,5,120,300,0.47367417745141815,0.25401402476345536,0.21966015050808588,8635,4672,2,62,29,29,0,0,1024.0,1024.0,1024.0,6.711319221556186,26.84274673461914,0.0002944932171711482,25.934235108000053,1.3336772918701172,1.361328125
fold2_seed29,cova3d_c50_coh_fold2_seed29,C50_COH,2,29,2393148140,66debcb96516daec0fcb35bc1b8f437440b8d8ccfe3f1f8a21ab8ac53167bc2e,b88eaa2f52c0d52b0218d4deb251d418a76fcd733a95ce69eec3da1ac08896b6,5,6,120,360,0.4865893869054465,0.215094635815088,0.27149474968512854,8035,4050,3,53,33,34,0,0,1024.0,1024.0,1024.0,6.126593369245529,30.282676696777344,0.000290733453407337,26.655191339999988,1.3336772918701172,1.361328125
fold2_seed29,cova3d_c50_coh_fold2_seed29,C50_COH,2,29,2393148140,66debcb96516daec0fcb35bc1b8f437440b8d8ccfe3f1f8a21ab8ac53167bc2e,b88eaa2f52c0d52b0218d4deb251d418a76fcd733a95ce69eec3da1ac08896b6,6,7,120,420,0.34195245611196395,0.16725867143019665,0.17469378312428793,8366,4115,5,56,35,29,0,0,1024.0,1024.0,1024.0,5.903060374719401,16.27460289001465,0.0002860390438077423,26.411898396000083,1.3336772918701172,1.361328125
fold2_seed29,cova3d_c50_coh_fold2_seed29,C50_COH,2,29,2393148140,66debcb96516daec0fcb35bc1b8f437440b8d8ccfe3f1f8a21ab8ac53167bc2e,b88eaa2f52c0d52b0218d4deb251d418a76fcd733a95ce69eec3da1ac08896b6,7,8,120,480,0.3725647579092765,0.16978011961988765,0.20278463910023373,8845,4564,2,63,26,31,0,0,1024.0,1024.0,1024.0,5.896075864136219,17.900007247924805,0.00028044150098859483,26.043943636000108,1.3336772918701172,1.361328125
fold2_seed29,cova3d_c50_coh_fold2_seed29,C50_COH,2,29,2393148140,66debcb96516daec0fcb35bc1b8f437440b8d8ccfe3f1f8a21ab8ac53167bc2e,b88eaa2f52c0d52b0218d4deb251d418a76fcd733a95ce69eec3da1ac08896b6,8,9,120,540,0.35010308325630224,0.1258238139718742,0.22427926907936732,8606,4363,2,54,24,42,0,0,1024.0,1024.0,1024.0,4.45100380765895,18.05598258972168,0.0002739784001156218,26.32856798199998,1.3336772918701172,1.361328125
fold2_seed29,cova3d_c50_coh_fold2_seed29,C50_COH,2,29,2393148140,66debcb96516daec0fcb35bc1b8f437440b8d8ccfe3f1f8a21ab8ac53167bc2e,b88eaa2f52c0d52b0218d4deb251d418a76fcd733a95ce69eec3da1ac08896b6,9,10,120,600,0.31477529532130577,0.11117742605765671,0.20359786997238796,8435,4281,0,59,29,32,0,0,1024.0,1024.0,1024.0,4.634441438565651,20.001312255859375,0.0002666931266696063,26.371423495000045,1.3336772918701172,1.361328125
